index,Class,video
295_3_37,6,295_3
295_3_38,6,295_3
295_3_39,6,295_3
295_3_40,6,295_3
295_3_41,6,295_3
295_3_42,6,295_3
295_3_43,6,295_3
295_3_44,6,295_3
295_3_45,6,295_3
295_3_46,6,295_3
295_3_47,6,295_3
295_3_48,6,295_3
295_3_49,6,295_3
295_3_50,6,295_3
295_3_51,6,295_3
295_3_52,6,295_3
295_3_53,6,295_3
295_3_54,6,295_3
295_3_55,6,295_3
295_3_56,6,295_3
295_3_57,6,295_3
295_3_58,6,295_3
295_3_59,6,295_3
295_3_60,6,295_3
295_3_61,6,295_3
295_3_62,6,295_3
295_3_63,6,295_3
295_3_64,6,295_3
295_3_65,6,295_3
295_3_66,6,295_3
295_3_67,6,295_3
295_3_68,6,295_3
295_3_69,6,295_3
295_3_70,6,295_3
295_3_71,6,295_3
295_3_72,6,295_3
295_3_73,6,295_3
295_3_74,6,295_3
295_3_75,6,295_3
295_3_76,6,295_3
295_3_77,6,295_3
295_3_78,6,295_3
295_3_79,6,295_3
295_3_80,6,295_3
295_3_81,6,295_3
295_3_82,6,295_3
295_3_83,6,295_3
295_3_84,6,295_3
295_3_85,6,295_3
295_3_86,6,295_3
295_3_87,6,295_3
295_3_88,6,295_3
295_3_89,6,295_3
295_3_90,6,295_3
295_3_91,6,295_3
295_3_92,6,295_3
295_3_93,6,295_3
295_3_94,6,295_3
295_3_95,6,295_3
295_3_96,6,295_3
295_3_97,6,295_3
295_3_98,6,295_3
295_3_99,6,295_3
295_3_100,6,295_3
295_3_101,6,295_3
295_3_102,6,295_3
295_3_103,6,295_3
295_3_104,6,295_3
295_3_105,6,295_3
295_3_106,6,295_3
295_3_107,6,295_3
295_3_108,6,295_3
295_3_109,6,295_3
295_3_110,6,295_3
295_3_111,6,295_3
295_3_112,6,295_3
295_3_113,6,295_3
295_3_114,6,295_3
295_3_115,6,295_3
295_3_116,6,295_3
295_3_117,6,295_3
295_3_118,6,295_3
295_3_119,6,295_3
295_3_120,6,295_3
295_3_121,6,295_3
295_3_122,6,295_3
295_3_123,6,295_3
295_3_124,6,295_3
295_3_125,6,295_3
295_3_126,6,295_3
295_3_127,6,295_3
295_3_128,6,295_3
295_3_129,6,295_3
295_3_130,6,295_3
295_3_131,6,295_3
295_3_132,6,295_3
295_3_133,6,295_3
295_3_134,6,295_3
295_3_135,6,295_3
295_3_136,6,295_3
295_3_137,6,295_3
295_3_138,6,295_3
295_3_139,6,295_3
295_3_140,6,295_3
295_3_141,6,295_3
295_3_142,6,295_3
295_3_143,6,295_3
295_3_144,6,295_3
295_3_145,6,295_3
295_3_146,6,295_3
295_3_147,6,295_3
295_3_148,6,295_3
295_3_149,6,295_3
295_3_150,6,295_3
295_3_151,6,295_3
295_3_152,6,295_3
295_3_153,6,295_3
295_3_154,6,295_3
295_3_155,6,295_3
295_3_156,6,295_3
295_3_157,6,295_3
295_3_158,6,295_3
295_3_159,6,295_3
295_3_160,6,295_3
295_3_161,6,295_3
295_3_162,6,295_3
295_3_163,6,295_3
295_3_164,6,295_3
295_3_165,6,295_3
295_3_166,6,295_3
295_3_167,6,295_3
295_3_168,6,295_3
295_3_169,6,295_3
295_3_170,6,295_3
295_3_171,6,295_3
295_3_172,6,295_3
295_3_173,6,295_3
295_3_174,6,295_3
295_3_175,6,295_3
295_3_176,6,295_3
295_3_177,6,295_3
295_3_178,6,295_3
295_3_179,6,295_3
295_3_180,6,295_3
295_3_181,6,295_3
295_3_182,6,295_3
295_3_183,6,295_3
295_3_184,6,295_3
295_3_185,6,295_3
295_3_186,6,295_3
295_3_187,6,295_3
295_3_188,6,295_3
295_3_189,6,295_3
295_3_190,6,295_3
295_3_191,6,295_3
295_3_192,6,295_3
295_3_193,6,295_3
295_3_194,6,295_3
295_3_195,6,295_3
295_3_196,6,295_3
295_3_197,6,295_3
295_3_198,6,295_3
295_3_199,6,295_3
295_3_200,5,295_3
295_3_201,5,295_3
295_3_202,5,295_3
295_3_203,5,295_3
295_3_204,5,295_3
295_3_205,5,295_3
295_3_206,5,295_3
295_3_207,5,295_3
295_3_208,5,295_3
295_3_209,5,295_3
295_3_210,5,295_3
295_3_211,5,295_3
295_3_212,5,295_3
295_3_213,5,295_3
295_3_214,5,295_3
295_3_215,5,295_3
295_3_216,5,295_3
295_3_217,5,295_3
295_3_218,5,295_3
295_3_219,5,295_3
295_3_220,5,295_3
295_3_221,5,295_3
295_3_222,5,295_3
295_3_223,5,295_3
295_3_224,5,295_3
295_3_225,5,295_3
295_3_226,5,295_3
295_3_227,5,295_3
295_3_228,5,295_3
295_3_229,5,295_3
295_3_230,5,295_3
295_3_231,5,295_3
295_3_232,5,295_3
295_3_233,5,295_3
295_3_234,5,295_3
295_3_235,5,295_3
295_3_236,5,295_3
295_3_237,5,295_3
295_3_238,5,295_3
295_3_239,5,295_3
295_3_240,5,295_3
295_3_241,5,295_3
295_3_242,6,295_3
295_3_243,6,295_3
295_3_244,6,295_3
295_3_245,6,295_3
295_3_246,6,295_3
295_3_247,6,295_3
295_3_248,6,295_3
295_3_249,6,295_3
295_3_250,6,295_3
295_3_251,6,295_3
295_3_252,6,295_3
295_3_253,6,295_3
295_3_254,6,295_3
295_3_255,6,295_3
295_3_256,6,295_3
295_3_257,6,295_3
295_3_258,6,295_3
295_3_259,6,295_3
295_3_260,6,295_3
295_3_261,6,295_3
295_3_262,6,295_3
295_3_263,6,295_3
295_3_264,6,295_3
295_3_265,6,295_3
295_3_266,6,295_3
295_3_267,6,295_3
295_3_268,6,295_3
295_3_269,6,295_3
295_3_270,6,295_3
295_3_271,6,295_3
295_3_272,5,295_3
295_3_273,5,295_3
295_3_274,5,295_3
295_3_275,5,295_3
295_3_276,5,295_3
295_3_277,5,295_3
295_3_278,5,295_3
295_3_279,5,295_3
295_3_280,5,295_3
295_3_281,5,295_3
295_3_282,5,295_3
295_3_283,5,295_3
295_3_284,5,295_3
295_3_285,5,295_3
295_3_286,5,295_3
295_3_287,5,295_3
295_3_288,5,295_3
295_3_289,5,295_3
295_3_290,5,295_3
295_3_291,5,295_3
295_3_292,5,295_3
295_3_293,5,295_3
295_3_294,5,295_3
295_3_295,5,295_3
295_3_296,5,295_3
295_3_297,5,295_3
295_3_298,5,295_3
295_3_299,5,295_3
295_3_300,5,295_3
295_3_301,5,295_3
295_3_302,5,295_3
295_3_303,6,295_3
295_3_304,6,295_3
295_3_305,6,295_3
295_3_306,6,295_3
295_3_307,6,295_3
295_3_308,6,295_3
295_3_309,6,295_3
295_3_310,6,295_3
295_3_311,6,295_3
295_3_312,6,295_3
295_3_313,6,295_3
295_3_314,6,295_3
295_3_315,6,295_3
295_3_316,6,295_3
295_3_317,6,295_3
295_3_318,6,295_3
295_3_319,6,295_3
295_3_320,6,295_3
295_3_321,6,295_3
295_3_322,6,295_3
295_3_323,6,295_3
295_3_324,6,295_3
295_3_325,6,295_3
295_3_326,6,295_3
295_3_327,6,295_3
295_3_328,6,295_3
295_3_329,6,295_3
295_3_330,6,295_3
295_3_331,6,295_3
295_3_332,6,295_3
295_3_333,6,295_3
295_3_334,6,295_3
295_3_335,6,295_3
295_3_336,6,295_3
295_3_337,6,295_3
295_3_338,6,295_3
295_3_339,6,295_3
295_3_340,6,295_3
295_3_341,6,295_3
295_3_342,6,295_3
295_3_343,6,295_3
295_3_344,6,295_3
295_3_345,6,295_3
295_3_346,6,295_3
295_3_347,6,295_3
295_3_348,6,295_3
295_3_349,6,295_3
295_3_350,6,295_3
295_3_351,6,295_3
295_3_352,6,295_3
295_3_353,6,295_3
295_3_354,6,295_3
295_3_355,6,295_3
295_3_356,6,295_3
295_3_357,6,295_3
295_3_358,6,295_3
295_3_359,6,295_3
295_3_360,6,295_3
295_3_361,6,295_3
295_3_362,6,295_3
295_3_363,6,295_3
296_3_1,5,296_3
296_3_2,5,296_3
296_3_3,5,296_3
296_3_4,5,296_3
296_3_5,5,296_3
296_3_6,5,296_3
296_3_7,5,296_3
296_3_8,5,296_3
296_3_9,5,296_3
296_3_10,5,296_3
296_3_11,0,296_3
296_3_12,0,296_3
296_3_13,0,296_3
296_3_14,0,296_3
296_3_15,0,296_3
296_3_16,0,296_3
296_3_17,0,296_3
296_3_18,0,296_3
296_3_19,0,296_3
296_3_20,0,296_3
296_3_21,0,296_3
296_3_22,0,296_3
296_3_23,0,296_3
296_3_24,0,296_3
296_3_25,0,296_3
296_3_26,0,296_3
296_3_27,0,296_3
296_3_28,0,296_3
296_3_29,0,296_3
296_3_30,0,296_3
296_3_31,0,296_3
296_3_32,0,296_3
296_3_33,0,296_3
296_3_34,0,296_3
296_3_35,0,296_3
296_3_36,0,296_3
296_3_37,0,296_3
296_3_38,0,296_3
296_3_39,0,296_3
296_3_40,0,296_3
296_3_41,0,296_3
296_3_42,0,296_3
296_3_43,0,296_3
296_3_44,0,296_3
296_3_45,0,296_3
296_3_46,0,296_3
296_3_47,0,296_3
296_3_48,0,296_3
296_3_49,0,296_3
296_3_50,0,296_3
296_3_51,0,296_3
296_3_52,0,296_3
296_3_53,0,296_3
296_3_54,0,296_3
296_3_55,0,296_3
296_3_56,0,296_3
296_3_57,0,296_3
296_3_58,0,296_3
296_3_59,0,296_3
296_3_60,0,296_3
296_3_61,0,296_3
296_3_62,0,296_3
296_3_63,0,296_3
296_3_64,0,296_3
296_3_65,0,296_3
296_3_66,0,296_3
296_3_67,0,296_3
296_3_68,0,296_3
296_3_69,0,296_3
296_3_70,0,296_3
296_3_71,0,296_3
296_3_72,0,296_3
296_3_73,0,296_3
296_3_74,0,296_3
296_3_75,0,296_3
296_3_76,0,296_3
296_3_77,0,296_3
296_3_78,0,296_3
296_3_79,0,296_3
296_3_80,0,296_3
296_3_81,0,296_3
296_3_82,0,296_3
296_3_83,0,296_3
296_3_84,0,296_3
296_3_85,0,296_3
296_3_86,0,296_3
296_3_87,0,296_3
296_3_88,0,296_3
296_3_89,0,296_3
296_3_90,0,296_3
296_3_91,0,296_3
296_3_92,0,296_3
296_3_93,0,296_3
296_3_94,0,296_3
296_3_95,0,296_3
296_3_96,0,296_3
296_3_97,5,296_3
296_3_98,5,296_3
296_3_99,5,296_3
296_3_100,5,296_3
296_3_101,5,296_3
296_3_102,5,296_3
296_3_103,5,296_3
296_3_104,5,296_3
296_3_105,5,296_3
296_3_106,5,296_3
296_3_107,5,296_3
296_3_108,5,296_3
296_3_109,5,296_3
296_3_110,5,296_3
296_3_111,5,296_3
296_3_112,5,296_3
296_3_113,5,296_3
296_3_114,5,296_3
296_3_115,5,296_3
296_3_116,5,296_3
296_3_117,5,296_3
296_3_118,5,296_3
296_3_119,5,296_3
296_3_120,5,296_3
296_3_121,5,296_3
296_3_122,5,296_3
296_3_123,5,296_3
296_3_124,5,296_3
296_3_125,5,296_3
296_3_126,5,296_3
296_3_127,5,296_3
296_3_128,5,296_3
296_3_129,5,296_3
296_3_130,5,296_3
296_3_131,5,296_3
296_3_132,5,296_3
296_3_133,5,296_3
296_3_134,5,296_3
296_3_135,5,296_3
296_3_136,5,296_3
296_3_137,5,296_3
296_3_138,5,296_3
296_3_139,5,296_3
296_3_140,5,296_3
296_3_141,5,296_3
296_3_142,5,296_3
296_3_143,5,296_3
296_3_144,5,296_3
296_3_145,5,296_3
296_3_146,5,296_3
296_3_147,5,296_3
296_3_148,5,296_3
296_3_149,5,296_3
296_3_150,5,296_3
296_3_151,5,296_3
296_3_152,5,296_3
296_3_153,5,296_3
296_3_154,5,296_3
296_3_155,5,296_3
296_3_156,5,296_3
296_3_157,5,296_3
296_3_158,5,296_3
296_3_159,5,296_3
296_3_160,5,296_3
296_3_161,5,296_3
296_3_162,5,296_3
296_3_163,5,296_3
296_3_164,5,296_3
296_3_165,5,296_3
296_3_166,5,296_3
296_3_167,5,296_3
296_3_168,5,296_3
296_3_169,5,296_3
296_3_170,5,296_3
296_3_171,5,296_3
296_3_172,5,296_3
296_3_173,5,296_3
296_3_174,5,296_3
296_3_175,5,296_3
296_3_176,5,296_3
296_3_177,5,296_3
296_3_178,5,296_3
296_3_179,5,296_3
296_3_180,5,296_3
296_3_181,5,296_3
296_3_182,5,296_3
296_3_183,5,296_3
296_3_184,5,296_3
296_3_185,5,296_3
296_3_186,5,296_3
296_3_187,5,296_3
296_3_188,5,296_3
296_3_189,5,296_3
296_3_190,5,296_3
296_3_191,5,296_3
296_3_192,5,296_3
296_3_193,5,296_3
296_3_194,5,296_3
296_3_195,5,296_3
296_3_196,5,296_3
296_3_197,5,296_3
296_3_198,5,296_3
296_3_199,5,296_3
296_3_200,5,296_3
296_3_201,5,296_3
296_3_202,5,296_3
296_3_203,5,296_3
296_3_204,5,296_3
296_3_205,5,296_3
296_3_206,5,296_3
296_3_207,5,296_3
296_3_208,5,296_3
296_3_209,5,296_3
296_3_210,5,296_3
296_3_211,5,296_3
296_3_212,5,296_3
296_3_213,5,296_3
296_3_214,5,296_3
296_3_215,5,296_3
296_3_216,5,296_3
296_3_217,5,296_3
296_3_218,5,296_3
296_3_219,6,296_3
296_3_220,6,296_3
296_3_221,6,296_3
296_3_222,6,296_3
296_3_223,6,296_3
296_3_224,6,296_3
296_3_225,6,296_3
296_3_226,5,296_3
296_3_227,5,296_3
296_3_228,5,296_3
296_3_229,5,296_3
296_3_230,5,296_3
296_3_231,5,296_3
296_3_232,5,296_3
296_3_233,5,296_3
296_3_234,5,296_3
296_3_235,5,296_3
296_3_236,5,296_3
296_3_237,5,296_3
296_3_238,5,296_3
296_3_239,5,296_3
296_3_240,5,296_3
296_3_241,5,296_3
296_3_242,5,296_3
296_3_243,5,296_3
296_3_244,5,296_3
296_3_245,5,296_3
296_3_246,5,296_3
296_3_247,5,296_3
296_3_248,5,296_3
296_3_249,5,296_3
296_3_250,5,296_3
296_3_251,5,296_3
296_3_252,5,296_3
296_3_253,5,296_3
296_3_254,5,296_3
296_3_255,5,296_3
296_3_256,5,296_3
296_3_257,5,296_3
296_3_258,5,296_3
296_3_259,5,296_3
296_3_260,5,296_3
296_3_261,5,296_3
296_3_262,5,296_3
296_3_263,5,296_3
296_3_264,5,296_3
296_3_265,5,296_3
296_3_266,5,296_3
296_3_267,5,296_3
296_3_268,5,296_3
296_3_269,5,296_3
296_3_270,5,296_3
296_3_271,5,296_3
296_3_272,5,296_3
296_3_273,5,296_3
296_3_274,5,296_3
296_3_275,5,296_3
296_3_276,5,296_3
296_3_277,5,296_3
296_3_278,5,296_3
296_3_279,5,296_3
296_3_280,5,296_3
296_3_281,5,296_3
296_3_282,5,296_3
296_3_283,5,296_3
296_3_284,5,296_3
296_3_285,5,296_3
296_3_286,5,296_3
296_3_287,5,296_3
296_3_288,5,296_3
296_3_289,5,296_3
296_3_290,5,296_3
296_3_291,5,296_3
296_3_292,5,296_3
296_3_293,5,296_3
296_3_294,5,296_3
296_3_295,5,296_3
296_3_296,5,296_3
296_3_297,5,296_3
296_3_298,5,296_3
296_3_299,5,296_3
296_3_300,5,296_3
296_3_301,5,296_3
296_3_302,6,296_3
296_3_303,6,296_3
296_3_304,6,296_3
296_3_305,6,296_3
296_3_306,6,296_3
296_3_307,6,296_3
296_3_308,6,296_3
296_3_309,6,296_3
296_3_310,6,296_3
296_3_311,6,296_3
296_3_312,6,296_3
296_3_313,6,296_3
296_3_314,6,296_3
296_3_315,6,296_3
296_3_316,6,296_3
296_3_317,6,296_3
296_3_318,6,296_3
296_3_319,6,296_3
296_3_320,6,296_3
296_3_321,6,296_3
296_3_322,6,296_3
296_3_323,6,296_3
296_3_324,6,296_3
296_3_325,6,296_3
296_3_326,6,296_3
296_3_327,6,296_3
296_3_328,6,296_3
296_3_329,6,296_3
296_3_330,6,296_3
296_3_331,6,296_3
296_3_332,6,296_3
296_3_333,6,296_3
296_3_334,6,296_3
296_3_335,6,296_3
296_3_336,6,296_3
296_3_337,6,296_3
296_3_338,6,296_3
296_3_339,6,296_3
296_3_340,6,296_3
296_3_341,6,296_3
296_3_342,6,296_3
296_3_343,6,296_3
296_3_344,6,296_3
296_3_345,6,296_3
297_3_1,5,297_3
297_3_2,5,297_3
297_3_3,5,297_3
297_3_4,5,297_3
297_3_5,5,297_3
297_3_6,5,297_3
297_3_7,6,297_3
297_3_8,6,297_3
297_3_9,5,297_3
297_3_10,5,297_3
297_3_11,5,297_3
297_3_12,5,297_3
297_3_13,5,297_3
297_3_14,5,297_3
297_3_15,5,297_3
297_3_16,5,297_3
297_3_17,5,297_3
297_3_18,5,297_3
297_3_19,5,297_3
297_3_20,5,297_3
297_3_21,5,297_3
297_3_22,5,297_3
297_3_23,5,297_3
297_3_24,5,297_3
297_3_25,5,297_3
297_3_26,5,297_3
297_3_27,5,297_3
297_3_28,5,297_3
297_3_29,5,297_3
297_3_30,5,297_3
297_3_31,5,297_3
297_3_32,5,297_3
297_3_33,5,297_3
297_3_34,5,297_3
297_3_35,5,297_3
297_3_36,5,297_3
297_3_37,5,297_3
297_3_38,5,297_3
297_3_39,5,297_3
297_3_40,5,297_3
297_3_41,6,297_3
297_3_42,6,297_3
297_3_43,6,297_3
297_3_44,5,297_3
297_3_45,5,297_3
297_3_46,5,297_3
297_3_47,5,297_3
297_3_48,0,297_3
297_3_49,0,297_3
297_3_50,0,297_3
297_3_51,0,297_3
297_3_52,0,297_3
297_3_53,0,297_3
297_3_54,0,297_3
297_3_55,5,297_3
297_3_56,5,297_3
297_3_57,5,297_3
297_3_58,5,297_3
297_3_59,6,297_3
297_3_60,6,297_3
297_3_61,6,297_3
297_3_62,6,297_3
297_3_63,6,297_3
297_3_64,6,297_3
297_3_65,6,297_3
297_3_66,6,297_3
297_3_67,6,297_3
297_3_68,6,297_3
297_3_69,6,297_3
297_3_70,5,297_3
297_3_71,5,297_3
299_3_1,5,299_3
299_3_2,5,299_3
299_3_3,5,299_3
299_3_4,5,299_3
299_3_5,5,299_3
299_3_6,5,299_3
299_3_7,0,299_3
299_3_8,0,299_3
299_3_9,0,299_3
299_3_10,0,299_3
299_3_11,0,299_3
299_3_12,0,299_3
299_3_13,5,299_3
299_3_14,5,299_3
299_3_15,5,299_3
299_3_16,5,299_3
299_3_17,5,299_3
299_3_18,6,299_3
299_3_19,6,299_3
299_3_20,6,299_3
299_3_21,6,299_3
299_3_22,6,299_3
299_3_23,6,299_3
299_3_24,6,299_3
299_3_25,6,299_3
299_3_26,6,299_3
299_3_27,6,299_3
299_3_28,6,299_3
299_3_29,6,299_3
299_3_30,6,299_3
299_3_31,6,299_3
299_3_32,6,299_3
299_3_33,6,299_3
299_3_34,6,299_3
299_3_35,6,299_3
299_3_36,6,299_3
299_3_37,6,299_3
299_3_38,6,299_3
299_3_39,5,299_3
299_3_40,5,299_3
299_3_41,5,299_3
299_3_42,5,299_3
299_3_43,5,299_3
299_3_44,5,299_3
299_3_45,5,299_3
299_3_46,5,299_3
299_3_47,5,299_3
299_3_48,5,299_3
299_3_49,5,299_3
299_3_50,5,299_3
299_3_51,5,299_3
299_3_52,5,299_3
299_3_53,5,299_3
299_3_54,5,299_3
299_3_55,5,299_3
299_3_56,5,299_3
299_3_57,5,299_3
299_3_58,5,299_3
299_3_59,5,299_3
299_3_60,5,299_3
299_3_61,5,299_3
299_3_62,5,299_3
299_3_63,5,299_3
299_3_64,5,299_3
299_3_65,5,299_3
299_3_66,5,299_3
299_3_67,5,299_3
299_3_68,5,299_3
299_3_69,5,299_3
299_3_70,6,299_3
299_3_71,6,299_3
299_3_72,5,299_3
299_3_73,5,299_3
299_3_74,5,299_3
299_3_75,5,299_3
299_3_76,5,299_3
299_3_77,5,299_3
299_3_78,5,299_3
299_3_79,5,299_3
299_3_80,5,299_3
299_3_81,5,299_3
299_3_82,5,299_3
299_3_83,5,299_3
299_3_84,5,299_3
299_3_85,5,299_3
299_3_86,6,299_3
299_3_87,6,299_3
299_3_88,5,299_3
299_3_89,5,299_3
299_3_90,5,299_3
299_3_91,5,299_3
299_3_92,5,299_3
299_3_93,5,299_3
299_3_94,5,299_3
299_3_95,5,299_3
299_3_96,5,299_3
299_3_97,5,299_3
299_3_98,5,299_3
299_3_99,5,299_3
299_3_100,5,299_3
299_3_101,5,299_3
299_3_102,5,299_3
299_3_103,5,299_3
299_3_104,5,299_3
299_3_105,5,299_3
299_3_106,5,299_3
299_3_107,5,299_3
299_3_108,5,299_3
299_3_109,5,299_3
299_3_110,5,299_3
299_3_111,5,299_3
299_3_112,5,299_3
299_3_113,5,299_3
299_3_114,5,299_3
299_3_115,5,299_3
299_3_116,5,299_3
299_3_117,5,299_3
299_3_118,5,299_3
299_3_119,6,299_3
299_3_120,6,299_3
299_3_121,6,299_3
299_3_122,6,299_3
299_3_123,6,299_3
299_3_124,6,299_3
299_3_125,6,299_3
299_3_126,6,299_3
299_3_127,5,299_3
299_3_128,5,299_3
299_3_129,5,299_3
299_3_130,5,299_3
299_3_131,5,299_3
299_3_132,5,299_3
299_3_133,5,299_3
299_3_134,5,299_3
299_3_135,5,299_3
299_3_136,5,299_3
299_3_137,5,299_3
299_3_138,5,299_3
299_3_139,0,299_3
299_3_140,0,299_3
299_3_141,0,299_3
299_3_142,0,299_3
299_3_143,0,299_3
299_3_144,0,299_3
299_3_145,0,299_3
299_3_146,0,299_3
299_3_147,5,299_3
299_3_148,5,299_3
299_3_149,5,299_3
299_3_150,5,299_3
299_3_151,5,299_3
299_3_152,5,299_3
299_3_153,5,299_3
299_3_154,5,299_3
299_3_155,5,299_3
299_3_156,5,299_3
299_3_157,5,299_3
299_3_158,5,299_3
299_3_159,5,299_3
299_3_160,5,299_3
299_3_161,5,299_3
299_3_162,6,299_3
299_3_163,6,299_3
299_3_164,6,299_3
299_3_165,6,299_3
299_3_166,6,299_3
299_3_167,6,299_3
299_3_168,6,299_3
299_3_169,5,299_3
299_3_170,5,299_3
299_3_171,5,299_3
299_3_172,5,299_3
299_3_173,5,299_3
299_3_174,5,299_3
299_3_175,5,299_3
299_3_176,5,299_3
299_3_177,5,299_3
299_3_178,5,299_3
299_3_179,5,299_3
299_3_180,6,299_3
299_3_181,6,299_3
299_3_182,6,299_3
299_3_183,6,299_3
299_3_184,6,299_3
299_3_185,6,299_3
299_3_186,6,299_3
299_3_187,6,299_3
299_3_188,6,299_3
299_3_189,6,299_3
299_3_190,6,299_3
299_3_191,6,299_3
299_3_192,6,299_3
299_3_193,6,299_3
299_3_194,6,299_3
299_3_195,6,299_3
299_3_196,6,299_3
299_3_197,6,299_3
299_3_198,6,299_3
299_3_199,6,299_3
299_3_200,6,299_3
299_3_201,6,299_3
299_3_202,6,299_3
299_3_203,6,299_3
299_3_204,6,299_3
299_3_205,6,299_3
299_3_206,6,299_3
299_3_207,6,299_3
299_3_208,6,299_3
299_3_209,6,299_3
299_3_210,6,299_3
299_3_211,6,299_3
299_3_212,6,299_3
299_3_213,6,299_3
299_3_214,6,299_3
299_3_215,5,299_3
299_3_216,5,299_3
299_3_217,5,299_3
299_3_218,5,299_3
299_3_219,5,299_3
299_3_220,5,299_3
299_3_221,5,299_3
299_3_222,5,299_3
299_3_223,5,299_3
299_3_224,5,299_3
299_3_225,6,299_3
299_3_226,6,299_3
299_3_227,6,299_3
299_3_228,6,299_3
299_3_229,6,299_3
299_3_230,6,299_3
299_3_231,6,299_3
299_3_232,6,299_3
299_3_233,6,299_3
299_3_234,6,299_3
299_3_235,6,299_3
299_3_236,6,299_3
299_3_237,6,299_3
299_3_238,6,299_3
299_3_239,6,299_3
299_3_240,6,299_3
299_3_241,6,299_3
299_3_242,6,299_3
299_3_243,6,299_3
299_3_244,6,299_3
299_3_245,6,299_3
299_3_246,6,299_3
299_3_247,6,299_3
299_3_248,6,299_3
299_3_249,6,299_3
299_3_250,6,299_3
299_3_251,6,299_3
299_3_252,6,299_3
299_3_253,6,299_3
299_3_254,6,299_3
299_3_255,6,299_3
299_3_256,6,299_3
299_3_257,6,299_3
299_3_258,6,299_3
299_3_259,6,299_3
299_3_260,6,299_3
299_3_261,6,299_3
299_3_262,6,299_3
299_3_263,6,299_3
299_3_264,6,299_3
299_3_265,6,299_3
300_3_1,5,300_3
300_3_2,5,300_3
300_3_3,5,300_3
300_3_4,5,300_3
300_3_5,5,300_3
300_3_6,5,300_3
300_3_7,5,300_3
300_3_8,5,300_3
300_3_9,5,300_3
300_3_10,5,300_3
300_3_11,5,300_3
300_3_12,5,300_3
300_3_13,5,300_3
300_3_14,5,300_3
300_3_15,0,300_3
300_3_16,0,300_3
300_3_17,0,300_3
300_3_18,0,300_3
300_3_19,0,300_3
300_3_20,0,300_3
300_3_21,5,300_3
300_3_22,5,300_3
300_3_23,5,300_3
300_3_24,5,300_3
300_3_25,6,300_3
300_3_26,6,300_3
300_3_27,6,300_3
300_3_28,6,300_3
300_3_29,6,300_3
300_3_30,6,300_3
300_3_31,5,300_3
300_3_32,5,300_3
300_3_33,5,300_3
300_3_34,5,300_3
300_3_35,5,300_3
300_3_36,6,300_3
300_3_37,6,300_3
300_3_38,6,300_3
300_3_39,6,300_3
300_3_40,6,300_3
300_3_41,6,300_3
300_3_42,6,300_3
300_3_43,6,300_3
300_3_44,6,300_3
300_3_45,6,300_3
300_3_46,6,300_3
300_3_47,6,300_3
300_3_48,5,300_3
300_3_49,5,300_3
300_3_50,5,300_3
300_3_51,5,300_3
300_3_52,5,300_3
300_3_53,5,300_3
300_3_54,5,300_3
300_3_55,5,300_3
300_3_56,5,300_3
300_3_57,6,300_3
300_3_58,6,300_3
300_3_59,5,300_3
300_3_60,5,300_3
300_3_61,5,300_3
300_3_62,5,300_3
300_3_63,5,300_3
300_3_64,5,300_3
300_3_65,5,300_3
300_3_66,5,300_3
300_3_67,5,300_3
300_3_68,5,300_3
300_3_69,5,300_3
300_3_70,5,300_3
300_3_71,5,300_3
300_3_72,5,300_3
300_3_73,5,300_3
300_3_74,5,300_3
300_3_75,5,300_3
300_3_76,5,300_3
300_3_77,5,300_3
300_3_78,5,300_3
300_3_79,5,300_3
300_3_80,5,300_3
300_3_81,5,300_3
300_3_82,5,300_3
300_3_83,5,300_3
300_3_84,5,300_3
300_3_85,5,300_3
300_3_86,5,300_3
300_3_87,5,300_3
300_3_88,5,300_3
300_3_89,5,300_3
300_3_90,5,300_3
300_3_91,5,300_3
300_3_92,5,300_3
300_3_93,5,300_3
300_3_94,5,300_3
300_3_95,5,300_3
300_3_96,5,300_3
300_3_97,5,300_3
300_3_98,5,300_3
300_3_99,5,300_3
300_3_100,5,300_3
300_3_101,5,300_3
300_3_102,5,300_3
300_3_103,5,300_3
300_3_104,5,300_3
300_3_105,5,300_3
300_3_106,5,300_3
300_3_107,5,300_3
300_3_108,5,300_3
300_3_109,5,300_3
300_3_110,5,300_3
300_3_111,5,300_3
300_3_112,5,300_3
300_3_113,5,300_3
300_3_114,5,300_3
300_3_115,5,300_3
300_3_116,5,300_3
300_3_117,5,300_3
300_3_118,5,300_3
300_3_119,5,300_3
300_3_120,5,300_3
300_3_121,5,300_3
300_3_122,5,300_3
300_3_123,5,300_3
300_3_124,5,300_3
300_3_125,5,300_3
300_3_126,5,300_3
300_3_127,5,300_3
300_3_128,5,300_3
300_3_129,5,300_3
300_3_130,5,300_3
300_3_131,5,300_3
300_3_132,5,300_3
300_3_133,0,300_3
300_3_134,0,300_3
300_3_135,0,300_3
300_3_136,0,300_3
300_3_137,0,300_3
300_3_138,0,300_3
300_3_139,0,300_3
300_3_140,0,300_3
300_3_141,5,300_3
300_3_142,5,300_3
300_3_143,5,300_3
300_3_144,0,300_3
300_3_145,0,300_3
300_3_146,0,300_3
300_3_147,0,300_3
300_3_148,5,300_3
300_3_149,5,300_3
300_3_150,5,300_3
300_3_151,5,300_3
300_3_152,5,300_3
300_3_153,5,300_3
300_3_154,5,300_3
300_3_155,5,300_3
300_3_156,5,300_3
300_3_157,5,300_3
300_3_158,5,300_3
