index,Class,video,frames_n
609_3_89,5,609_3,363
609_3_90,5,609_3,363
609_3_91,5,609_3,363
609_3_92,5,609_3,363
609_3_93,5,609_3,363
609_3_94,5,609_3,363
609_3_95,5,609_3,363
609_3_96,5,609_3,363
609_3_97,5,609_3,363
609_3_98,5,609_3,363
609_3_99,5,609_3,363
609_3_100,5,609_3,363
609_3_101,5,609_3,363
609_3_102,5,609_3,363
609_3_103,5,609_3,363
609_3_104,5,609_3,363
609_3_105,5,609_3,363
609_3_106,5,609_3,363
609_3_107,5,609_3,363
609_3_108,5,609_3,363
609_3_109,5,609_3,363
609_3_110,5,609_3,363
609_3_111,5,609_3,363
609_3_112,5,609_3,363
609_3_113,5,609_3,363
609_3_114,5,609_3,363
609_3_115,5,609_3,363
609_3_116,5,609_3,363
609_3_117,5,609_3,363
609_3_118,5,609_3,363
609_3_119,5,609_3,363
609_3_120,5,609_3,363
609_3_121,5,609_3,363
609_3_122,5,609_3,363
609_3_123,5,609_3,363
609_3_124,5,609_3,363
609_3_125,5,609_3,363
609_3_126,5,609_3,363
609_3_127,5,609_3,363
609_3_128,5,609_3,363
609_3_129,5,609_3,363
609_3_130,5,609_3,363
609_3_131,5,609_3,363
609_3_132,5,609_3,363
609_3_133,5,609_3,363
609_3_134,5,609_3,363
609_3_135,5,609_3,363
609_3_136,5,609_3,363
609_3_137,5,609_3,363
609_3_138,5,609_3,363
609_3_139,5,609_3,363
609_3_140,5,609_3,363
609_3_141,5,609_3,363
609_3_142,5,609_3,363
609_3_143,5,609_3,363
609_3_144,5,609_3,363
609_3_145,5,609_3,363
609_3_146,5,609_3,363
609_3_147,5,609_3,363
609_3_148,5,609_3,363
609_3_149,5,609_3,363
609_3_150,5,609_3,363
609_3_151,5,609_3,363
609_3_152,5,609_3,363
609_3_153,5,609_3,363
609_3_154,5,609_3,363
609_3_155,5,609_3,363
609_3_156,5,609_3,363
609_3_157,5,609_3,363
609_3_158,5,609_3,363
609_3_159,5,609_3,363
609_3_160,5,609_3,363
609_3_161,5,609_3,363
609_3_162,5,609_3,363
609_3_163,5,609_3,363
609_3_164,5,609_3,363
609_3_165,5,609_3,363
609_3_166,5,609_3,363
609_3_167,5,609_3,363
609_3_168,5,609_3,363
609_3_169,5,609_3,363
609_3_170,5,609_3,363
609_3_171,5,609_3,363
609_3_172,5,609_3,363
609_3_173,5,609_3,363
609_3_174,5,609_3,363
609_3_175,5,609_3,363
609_3_176,5,609_3,363
609_3_177,5,609_3,363
609_3_178,6,609_3,363
609_3_179,6,609_3,363
609_3_180,6,609_3,363
609_3_181,6,609_3,363
609_3_182,5,609_3,363
609_3_183,5,609_3,363
609_3_184,5,609_3,363
609_3_185,5,609_3,363
609_3_186,5,609_3,363
609_3_187,5,609_3,363
609_3_188,5,609_3,363
609_3_189,5,609_3,363
609_3_190,5,609_3,363
609_3_191,5,609_3,363
609_3_192,5,609_3,363
609_3_193,5,609_3,363
609_3_194,5,609_3,363
609_3_195,5,609_3,363
609_3_196,5,609_3,363
609_3_197,5,609_3,363
609_3_198,5,609_3,363
609_3_199,5,609_3,363
609_3_200,5,609_3,363
609_3_201,5,609_3,363
609_3_202,5,609_3,363
609_3_203,5,609_3,363
609_3_204,5,609_3,363
609_3_205,5,609_3,363
609_3_206,5,609_3,363
609_3_207,5,609_3,363
609_3_208,5,609_3,363
609_3_209,5,609_3,363
609_3_210,5,609_3,363
609_3_211,5,609_3,363
609_3_212,5,609_3,363
609_3_213,5,609_3,363
609_3_214,5,609_3,363
609_3_215,5,609_3,363
609_3_216,5,609_3,363
609_3_217,5,609_3,363
609_3_218,5,609_3,363
609_3_219,5,609_3,363
609_3_220,5,609_3,363
609_3_221,5,609_3,363
609_3_222,5,609_3,363
609_3_223,5,609_3,363
609_3_224,5,609_3,363
609_3_225,5,609_3,363
609_3_226,5,609_3,363
609_3_227,5,609_3,363
609_3_228,5,609_3,363
609_3_229,5,609_3,363
609_3_230,5,609_3,363
609_3_231,5,609_3,363
609_3_232,5,609_3,363
609_3_233,5,609_3,363
609_3_234,5,609_3,363
609_3_235,5,609_3,363
609_3_236,5,609_3,363
609_3_237,5,609_3,363
609_3_238,5,609_3,363
609_3_239,0,609_3,363
609_3_240,0,609_3,363
609_3_241,0,609_3,363
609_3_242,0,609_3,363
609_3_243,0,609_3,363
609_3_244,0,609_3,363
609_3_245,0,609_3,363
609_3_246,0,609_3,363
609_3_247,0,609_3,363
609_3_248,0,609_3,363
609_3_249,0,609_3,363
609_3_250,0,609_3,363
609_3_251,0,609_3,363
609_3_252,0,609_3,363
609_3_253,0,609_3,363
609_3_254,0,609_3,363
609_3_255,0,609_3,363
609_3_256,0,609_3,363
609_3_257,0,609_3,363
609_3_258,0,609_3,363
609_3_259,5,609_3,363
609_3_260,5,609_3,363
609_3_261,5,609_3,363
609_3_262,5,609_3,363
609_3_263,5,609_3,363
609_3_264,5,609_3,363
609_3_265,5,609_3,363
609_3_266,5,609_3,363
609_3_267,5,609_3,363
609_3_268,5,609_3,363
609_3_269,5,609_3,363
609_3_270,5,609_3,363
609_3_271,5,609_3,363
609_3_272,5,609_3,363
609_3_273,5,609_3,363
609_3_274,5,609_3,363
609_3_275,5,609_3,363
609_3_276,5,609_3,363
609_3_277,5,609_3,363
609_3_278,5,609_3,363
609_3_279,5,609_3,363
609_3_280,5,609_3,363
609_3_281,5,609_3,363
609_3_282,5,609_3,363
609_3_283,5,609_3,363
609_3_284,5,609_3,363
609_3_285,5,609_3,363
609_3_286,5,609_3,363
609_3_287,5,609_3,363
609_3_288,5,609_3,363
609_3_289,5,609_3,363
609_3_290,5,609_3,363
609_3_291,5,609_3,363
609_3_292,5,609_3,363
609_3_293,5,609_3,363
609_3_294,5,609_3,363
609_3_295,5,609_3,363
609_3_296,5,609_3,363
609_3_297,5,609_3,363
609_3_298,5,609_3,363
609_3_299,5,609_3,363
609_3_300,5,609_3,363
609_3_301,5,609_3,363
609_3_302,5,609_3,363
609_3_303,5,609_3,363
609_3_304,5,609_3,363
609_3_305,5,609_3,363
609_3_306,5,609_3,363
609_3_307,5,609_3,363
609_3_308,5,609_3,363
609_3_309,5,609_3,363
609_3_310,5,609_3,363
609_3_311,5,609_3,363
609_3_312,5,609_3,363
609_3_313,5,609_3,363
609_3_314,5,609_3,363
609_3_315,5,609_3,363
609_3_316,5,609_3,363
609_3_317,5,609_3,363
609_3_318,5,609_3,363
609_3_319,5,609_3,363
609_3_320,0,609_3,363
609_3_321,0,609_3,363
609_3_322,0,609_3,363
609_3_323,0,609_3,363
609_3_324,0,609_3,363
609_3_325,0,609_3,363
609_3_326,0,609_3,363
609_3_327,0,609_3,363
609_3_328,0,609_3,363
609_3_329,0,609_3,363
609_3_330,0,609_3,363
609_3_331,0,609_3,363
609_3_332,0,609_3,363
609_3_333,0,609_3,363
609_3_334,0,609_3,363
609_3_335,0,609_3,363
609_3_336,0,609_3,363
609_3_337,0,609_3,363
609_3_338,0,609_3,363
609_3_339,0,609_3,363
609_3_340,5,609_3,363
609_3_341,5,609_3,363
609_3_342,5,609_3,363
609_3_343,5,609_3,363
609_3_344,5,609_3,363
609_3_345,5,609_3,363
609_3_346,5,609_3,363
609_3_347,5,609_3,363
609_3_348,5,609_3,363
609_3_349,5,609_3,363
609_3_350,5,609_3,363
609_3_351,5,609_3,363
609_3_352,5,609_3,363
609_3_353,5,609_3,363
609_3_354,5,609_3,363
609_3_355,0,609_3,363
609_3_356,0,609_3,363
609_3_357,0,609_3,363
609_3_358,0,609_3,363
609_3_359,0,609_3,363
609_3_360,0,609_3,363
609_3_361,0,609_3,363
609_3_362,0,609_3,363
609_3_363,0,609_3,363
610_3_1,5,610_3,325
610_3_2,5,610_3,325
610_3_3,5,610_3,325
610_3_4,5,610_3,325
610_3_5,5,610_3,325
610_3_6,5,610_3,325
610_3_7,5,610_3,325
610_3_8,5,610_3,325
610_3_9,5,610_3,325
610_3_10,5,610_3,325
610_3_11,5,610_3,325
610_3_12,5,610_3,325
610_3_13,5,610_3,325
610_3_14,5,610_3,325
610_3_15,5,610_3,325
610_3_16,5,610_3,325
610_3_17,5,610_3,325
610_3_18,5,610_3,325
610_3_19,5,610_3,325
610_3_20,5,610_3,325
610_3_21,5,610_3,325
610_3_22,5,610_3,325
610_3_23,5,610_3,325
610_3_24,5,610_3,325
610_3_25,5,610_3,325
610_3_26,5,610_3,325
610_3_27,5,610_3,325
610_3_28,5,610_3,325
610_3_29,5,610_3,325
610_3_30,5,610_3,325
610_3_31,5,610_3,325
610_3_32,5,610_3,325
610_3_33,5,610_3,325
610_3_34,6,610_3,325
610_3_35,6,610_3,325
610_3_36,6,610_3,325
610_3_37,6,610_3,325
610_3_38,6,610_3,325
610_3_39,6,610_3,325
610_3_40,6,610_3,325
610_3_41,6,610_3,325
610_3_42,6,610_3,325
610_3_43,6,610_3,325
610_3_44,6,610_3,325
610_3_45,6,610_3,325
610_3_46,6,610_3,325
610_3_47,6,610_3,325
610_3_48,6,610_3,325
610_3_49,6,610_3,325
610_3_50,6,610_3,325
610_3_51,6,610_3,325
610_3_52,6,610_3,325
610_3_53,6,610_3,325
610_3_54,6,610_3,325
610_3_55,6,610_3,325
610_3_56,6,610_3,325
610_3_57,6,610_3,325
610_3_58,6,610_3,325
610_3_59,6,610_3,325
610_3_60,6,610_3,325
610_3_61,6,610_3,325
610_3_62,6,610_3,325
610_3_63,6,610_3,325
610_3_64,6,610_3,325
610_3_65,6,610_3,325
610_3_66,6,610_3,325
610_3_67,6,610_3,325
610_3_68,6,610_3,325
610_3_69,6,610_3,325
610_3_70,6,610_3,325
610_3_71,6,610_3,325
610_3_72,6,610_3,325
610_3_73,6,610_3,325
610_3_74,6,610_3,325
610_3_75,5,610_3,325
610_3_76,5,610_3,325
610_3_77,5,610_3,325
610_3_78,5,610_3,325
610_3_79,5,610_3,325
610_3_80,5,610_3,325
610_3_81,5,610_3,325
610_3_82,5,610_3,325
610_3_83,5,610_3,325
610_3_84,5,610_3,325
610_3_85,5,610_3,325
610_3_86,5,610_3,325
610_3_87,5,610_3,325
610_3_88,5,610_3,325
610_3_89,5,610_3,325
610_3_90,5,610_3,325
610_3_91,5,610_3,325
610_3_92,5,610_3,325
610_3_93,5,610_3,325
610_3_94,5,610_3,325
610_3_95,5,610_3,325
610_3_96,5,610_3,325
610_3_97,5,610_3,325
610_3_98,5,610_3,325
610_3_99,5,610_3,325
610_3_100,5,610_3,325
610_3_101,5,610_3,325
610_3_102,5,610_3,325
610_3_103,5,610_3,325
610_3_104,5,610_3,325
610_3_105,5,610_3,325
610_3_106,5,610_3,325
610_3_107,5,610_3,325
610_3_108,5,610_3,325
610_3_109,5,610_3,325
610_3_110,5,610_3,325
610_3_111,5,610_3,325
610_3_112,5,610_3,325
610_3_113,5,610_3,325
610_3_114,5,610_3,325
610_3_115,5,610_3,325
610_3_116,5,610_3,325
610_3_117,5,610_3,325
610_3_118,5,610_3,325
610_3_119,5,610_3,325
610_3_120,5,610_3,325
610_3_121,5,610_3,325
610_3_122,5,610_3,325
610_3_123,5,610_3,325
610_3_124,5,610_3,325
610_3_125,5,610_3,325
610_3_126,5,610_3,325
610_3_127,5,610_3,325
610_3_128,5,610_3,325
610_3_129,5,610_3,325
610_3_130,5,610_3,325
610_3_131,5,610_3,325
610_3_132,5,610_3,325
610_3_133,5,610_3,325
610_3_134,5,610_3,325
610_3_135,6,610_3,325
610_3_136,6,610_3,325
610_3_137,6,610_3,325
610_3_138,6,610_3,325
610_3_139,6,610_3,325
610_3_140,6,610_3,325
610_3_141,6,610_3,325
610_3_142,5,610_3,325
610_3_143,5,610_3,325
610_3_144,5,610_3,325
610_3_145,5,610_3,325
610_3_146,5,610_3,325
610_3_147,5,610_3,325
610_3_148,5,610_3,325
610_3_149,5,610_3,325
610_3_150,5,610_3,325
610_3_151,5,610_3,325
610_3_152,5,610_3,325
610_3_153,5,610_3,325
610_3_154,5,610_3,325
610_3_155,5,610_3,325
610_3_156,5,610_3,325
610_3_157,5,610_3,325
610_3_158,5,610_3,325
610_3_159,5,610_3,325
610_3_160,5,610_3,325
610_3_161,5,610_3,325
610_3_162,5,610_3,325
610_3_163,5,610_3,325
610_3_164,5,610_3,325
610_3_165,5,610_3,325
610_3_166,5,610_3,325
610_3_167,5,610_3,325
610_3_168,5,610_3,325
610_3_169,5,610_3,325
610_3_170,5,610_3,325
610_3_171,5,610_3,325
610_3_172,5,610_3,325
610_3_173,5,610_3,325
610_3_174,5,610_3,325
610_3_175,5,610_3,325
610_3_176,5,610_3,325
610_3_177,5,610_3,325
610_3_178,5,610_3,325
610_3_179,5,610_3,325
610_3_180,5,610_3,325
610_3_181,5,610_3,325
610_3_182,5,610_3,325
610_3_183,5,610_3,325
610_3_184,5,610_3,325
610_3_185,5,610_3,325
610_3_186,5,610_3,325
610_3_187,5,610_3,325
610_3_188,5,610_3,325
610_3_189,5,610_3,325
610_3_190,5,610_3,325
610_3_191,5,610_3,325
610_3_192,5,610_3,325
610_3_193,5,610_3,325
610_3_194,6,610_3,325
610_3_195,6,610_3,325
610_3_196,6,610_3,325
610_3_197,6,610_3,325
610_3_198,6,610_3,325
610_3_199,6,610_3,325
610_3_200,6,610_3,325
610_3_201,6,610_3,325
610_3_202,6,610_3,325
610_3_203,6,610_3,325
610_3_204,6,610_3,325
610_3_205,6,610_3,325
610_3_206,6,610_3,325
610_3_207,6,610_3,325
610_3_208,6,610_3,325
610_3_209,6,610_3,325
610_3_210,6,610_3,325
610_3_211,6,610_3,325
610_3_212,6,610_3,325
610_3_213,6,610_3,325
610_3_214,6,610_3,325
610_3_215,6,610_3,325
610_3_216,6,610_3,325
610_3_217,6,610_3,325
610_3_218,6,610_3,325
610_3_219,6,610_3,325
610_3_220,6,610_3,325
610_3_221,6,610_3,325
610_3_222,6,610_3,325
610_3_223,6,610_3,325
610_3_224,6,610_3,325
610_3_225,6,610_3,325
610_3_226,6,610_3,325
610_3_227,6,610_3,325
610_3_228,6,610_3,325
610_3_229,6,610_3,325
610_3_230,6,610_3,325
610_3_231,6,610_3,325
610_3_232,6,610_3,325
610_3_233,6,610_3,325
610_3_234,6,610_3,325
610_3_235,6,610_3,325
610_3_236,6,610_3,325
610_3_237,6,610_3,325
610_3_238,6,610_3,325
610_3_239,6,610_3,325
610_3_240,6,610_3,325
610_3_241,6,610_3,325
610_3_242,6,610_3,325
610_3_243,6,610_3,325
610_3_244,6,610_3,325
610_3_245,6,610_3,325
610_3_246,6,610_3,325
610_3_247,6,610_3,325
610_3_248,6,610_3,325
610_3_249,6,610_3,325
610_3_250,6,610_3,325
610_3_251,6,610_3,325
610_3_252,6,610_3,325
610_3_253,6,610_3,325
610_3_254,6,610_3,325
610_3_255,6,610_3,325
610_3_256,6,610_3,325
610_3_257,6,610_3,325
610_3_258,6,610_3,325
610_3_259,6,610_3,325
610_3_260,6,610_3,325
610_3_261,6,610_3,325
610_3_262,6,610_3,325
610_3_263,6,610_3,325
610_3_264,6,610_3,325
610_3_265,6,610_3,325
610_3_266,6,610_3,325
610_3_267,6,610_3,325
610_3_268,6,610_3,325
610_3_269,6,610_3,325
610_3_270,6,610_3,325
610_3_271,6,610_3,325
610_3_272,6,610_3,325
610_3_273,6,610_3,325
610_3_274,6,610_3,325
610_3_275,6,610_3,325
610_3_276,6,610_3,325
610_3_277,6,610_3,325
610_3_278,6,610_3,325
610_3_279,6,610_3,325
610_3_280,6,610_3,325
610_3_281,6,610_3,325
610_3_282,6,610_3,325
610_3_283,6,610_3,325
610_3_284,6,610_3,325
610_3_285,6,610_3,325
610_3_286,6,610_3,325
610_3_287,6,610_3,325
610_3_288,6,610_3,325
610_3_289,6,610_3,325
610_3_290,6,610_3,325
610_3_291,6,610_3,325
610_3_292,6,610_3,325
610_3_293,6,610_3,325
610_3_294,6,610_3,325
610_3_295,6,610_3,325
610_3_296,6,610_3,325
610_3_297,6,610_3,325
610_3_298,5,610_3,325
610_3_299,5,610_3,325
610_3_300,5,610_3,325
610_3_301,5,610_3,325
610_3_302,5,610_3,325
610_3_303,5,610_3,325
610_3_304,5,610_3,325
610_3_305,5,610_3,325
610_3_306,5,610_3,325
610_3_307,5,610_3,325
610_3_308,5,610_3,325
610_3_309,5,610_3,325
610_3_310,5,610_3,325
610_3_311,5,610_3,325
610_3_312,5,610_3,325
610_3_313,5,610_3,325
610_3_314,5,610_3,325
610_3_315,5,610_3,325
610_3_316,5,610_3,325
610_3_317,5,610_3,325
610_3_318,5,610_3,325
610_3_319,5,610_3,325
610_3_320,5,610_3,325
610_3_321,5,610_3,325
610_3_322,5,610_3,325
610_3_323,5,610_3,325
610_3_324,5,610_3,325
610_3_325,5,610_3,325
611_3_1,5,611_3,265
611_3_2,5,611_3,265
611_3_3,5,611_3,265
611_3_4,5,611_3,265
611_3_5,5,611_3,265
611_3_6,5,611_3,265
611_3_7,5,611_3,265
611_3_8,5,611_3,265
611_3_9,5,611_3,265
611_3_10,5,611_3,265
611_3_11,5,611_3,265
611_3_12,5,611_3,265
611_3_13,5,611_3,265
611_3_14,5,611_3,265
611_3_15,5,611_3,265
611_3_16,5,611_3,265
611_3_17,5,611_3,265
611_3_18,5,611_3,265
611_3_19,5,611_3,265
611_3_20,5,611_3,265
611_3_21,5,611_3,265
611_3_22,5,611_3,265
611_3_23,5,611_3,265
611_3_24,5,611_3,265
611_3_25,5,611_3,265
611_3_26,5,611_3,265
611_3_27,6,611_3,265
611_3_28,6,611_3,265
611_3_29,6,611_3,265
611_3_30,6,611_3,265
611_3_31,6,611_3,265
611_3_32,6,611_3,265
611_3_33,6,611_3,265
611_3_34,6,611_3,265
611_3_35,6,611_3,265
611_3_36,6,611_3,265
611_3_37,6,611_3,265
611_3_38,6,611_3,265
611_3_39,6,611_3,265
611_3_40,6,611_3,265
611_3_41,6,611_3,265
611_3_42,6,611_3,265
611_3_43,6,611_3,265
611_3_44,6,611_3,265
611_3_45,6,611_3,265
611_3_46,6,611_3,265
611_3_47,6,611_3,265
611_3_48,6,611_3,265
611_3_49,6,611_3,265
611_3_50,6,611_3,265
611_3_51,6,611_3,265
611_3_52,6,611_3,265
611_3_53,6,611_3,265
611_3_54,6,611_3,265
611_3_55,6,611_3,265
611_3_56,6,611_3,265
611_3_57,6,611_3,265
611_3_58,6,611_3,265
611_3_59,6,611_3,265
611_3_60,6,611_3,265
611_3_61,6,611_3,265
611_3_62,6,611_3,265
611_3_63,6,611_3,265
611_3_64,6,611_3,265
611_3_65,6,611_3,265
611_3_66,6,611_3,265
611_3_67,6,611_3,265
611_3_68,6,611_3,265
611_3_69,6,611_3,265
611_3_70,6,611_3,265
611_3_71,6,611_3,265
611_3_72,6,611_3,265
611_3_73,6,611_3,265
611_3_74,6,611_3,265
611_3_75,6,611_3,265
611_3_76,6,611_3,265
611_3_77,6,611_3,265
611_3_78,6,611_3,265
611_3_79,6,611_3,265
611_3_80,6,611_3,265
611_3_81,6,611_3,265
611_3_82,6,611_3,265
611_3_83,6,611_3,265
611_3_84,6,611_3,265
611_3_85,6,611_3,265
611_3_86,6,611_3,265
611_3_87,6,611_3,265
611_3_88,6,611_3,265
611_3_89,6,611_3,265
611_3_90,6,611_3,265
611_3_91,6,611_3,265
611_3_92,6,611_3,265
611_3_93,6,611_3,265
611_3_94,6,611_3,265
611_3_95,6,611_3,265
611_3_96,6,611_3,265
611_3_97,5,611_3,265
611_3_98,5,611_3,265
611_3_99,5,611_3,265
611_3_100,5,611_3,265
611_3_101,5,611_3,265
611_3_102,5,611_3,265
611_3_103,5,611_3,265
611_3_104,5,611_3,265
611_3_105,5,611_3,265
611_3_106,5,611_3,265
611_3_107,5,611_3,265
611_3_108,5,611_3,265
611_3_109,5,611_3,265
611_3_110,5,611_3,265
611_3_111,5,611_3,265
611_3_112,5,611_3,265
611_3_113,5,611_3,265
611_3_114,5,611_3,265
611_3_115,6,611_3,265
611_3_116,6,611_3,265
611_3_117,6,611_3,265
611_3_118,6,611_3,265
611_3_119,6,611_3,265
611_3_120,6,611_3,265
611_3_121,6,611_3,265
611_3_122,6,611_3,265
611_3_123,6,611_3,265
611_3_124,6,611_3,265
611_3_125,5,611_3,265
611_3_126,5,611_3,265
611_3_127,5,611_3,265
611_3_128,5,611_3,265
611_3_129,5,611_3,265
611_3_130,5,611_3,265
611_3_131,5,611_3,265
611_3_132,5,611_3,265
611_3_133,5,611_3,265
611_3_134,5,611_3,265
611_3_135,5,611_3,265
611_3_136,5,611_3,265
611_3_137,5,611_3,265
611_3_138,5,611_3,265
611_3_139,5,611_3,265
611_3_140,6,611_3,265
611_3_141,6,611_3,265
611_3_142,6,611_3,265
611_3_143,6,611_3,265
611_3_144,6,611_3,265
611_3_145,6,611_3,265
611_3_146,6,611_3,265
611_3_147,6,611_3,265
611_3_148,6,611_3,265
611_3_149,6,611_3,265
611_3_150,6,611_3,265
611_3_151,6,611_3,265
611_3_152,6,611_3,265
611_3_153,6,611_3,265
611_3_154,6,611_3,265
611_3_155,6,611_3,265
611_3_156,6,611_3,265
611_3_157,6,611_3,265
611_3_158,6,611_3,265
611_3_159,6,611_3,265
611_3_160,6,611_3,265
611_3_161,6,611_3,265
611_3_162,6,611_3,265
611_3_163,6,611_3,265
611_3_164,6,611_3,265
611_3_165,6,611_3,265
611_3_166,6,611_3,265
611_3_167,6,611_3,265
611_3_168,6,611_3,265
611_3_169,6,611_3,265
611_3_170,6,611_3,265
611_3_171,6,611_3,265
611_3_172,6,611_3,265
611_3_173,6,611_3,265
611_3_174,6,611_3,265
611_3_175,6,611_3,265
611_3_176,6,611_3,265
611_3_177,6,611_3,265
611_3_178,6,611_3,265
611_3_179,6,611_3,265
611_3_180,6,611_3,265
611_3_181,6,611_3,265
611_3_182,6,611_3,265
611_3_183,6,611_3,265
611_3_184,6,611_3,265
611_3_185,6,611_3,265
611_3_186,6,611_3,265
611_3_187,6,611_3,265
611_3_188,6,611_3,265
611_3_189,6,611_3,265
611_3_190,6,611_3,265
611_3_191,6,611_3,265
611_3_192,6,611_3,265
611_3_193,6,611_3,265
611_3_194,6,611_3,265
611_3_195,6,611_3,265
611_3_196,6,611_3,265
611_3_197,6,611_3,265
611_3_198,6,611_3,265
611_3_199,6,611_3,265
611_3_200,6,611_3,265
611_3_201,6,611_3,265
611_3_202,6,611_3,265
611_3_203,6,611_3,265
611_3_204,6,611_3,265
611_3_205,6,611_3,265
611_3_206,6,611_3,265
611_3_207,6,611_3,265
611_3_208,6,611_3,265
611_3_209,6,611_3,265
611_3_210,6,611_3,265
611_3_211,6,611_3,265
611_3_212,6,611_3,265
611_3_213,6,611_3,265
611_3_214,6,611_3,265
611_3_215,6,611_3,265
611_3_216,6,611_3,265
611_3_217,6,611_3,265
611_3_218,6,611_3,265
611_3_219,6,611_3,265
611_3_220,6,611_3,265
611_3_221,6,611_3,265
611_3_222,6,611_3,265
611_3_223,6,611_3,265
611_3_224,6,611_3,265
611_3_225,6,611_3,265
611_3_226,6,611_3,265
611_3_227,6,611_3,265
611_3_228,6,611_3,265
611_3_229,6,611_3,265
611_3_230,6,611_3,265
611_3_231,6,611_3,265
611_3_232,6,611_3,265
611_3_233,6,611_3,265
611_3_234,6,611_3,265
611_3_235,6,611_3,265
611_3_236,6,611_3,265
611_3_237,6,611_3,265
611_3_238,6,611_3,265
611_3_239,6,611_3,265
611_3_240,6,611_3,265
611_3_241,6,611_3,265
611_3_242,6,611_3,265
611_3_243,6,611_3,265
611_3_244,6,611_3,265
611_3_245,6,611_3,265
611_3_246,6,611_3,265
611_3_247,6,611_3,265
611_3_248,6,611_3,265
611_3_249,6,611_3,265
611_3_250,6,611_3,265
611_3_251,6,611_3,265
611_3_252,6,611_3,265
611_3_253,6,611_3,265
611_3_254,6,611_3,265
611_3_255,6,611_3,265
611_3_256,6,611_3,265
611_3_257,6,611_3,265
611_3_258,6,611_3,265
611_3_259,6,611_3,265
611_3_260,6,611_3,265
611_3_261,6,611_3,265
611_3_262,6,611_3,265
611_3_263,6,611_3,265
611_3_264,6,611_3,265
611_3_265,6,611_3,265
612_3_1,0,612_3,203
612_3_2,0,612_3,203
612_3_3,0,612_3,203
612_3_4,0,612_3,203
612_3_5,0,612_3,203
612_3_6,0,612_3,203
612_3_7,0,612_3,203
612_3_8,0,612_3,203
612_3_9,0,612_3,203
612_3_10,0,612_3,203
612_3_11,0,612_3,203
612_3_12,0,612_3,203
612_3_13,0,612_3,203
612_3_14,0,612_3,203
612_3_15,0,612_3,203
612_3_16,0,612_3,203
612_3_17,0,612_3,203
612_3_18,0,612_3,203
612_3_19,0,612_3,203
612_3_20,0,612_3,203
612_3_21,0,612_3,203
612_3_22,0,612_3,203
612_3_23,0,612_3,203
612_3_24,0,612_3,203
612_3_25,0,612_3,203
612_3_26,0,612_3,203
612_3_27,0,612_3,203
612_3_28,0,612_3,203
612_3_29,0,612_3,203
612_3_30,0,612_3,203
612_3_31,0,612_3,203
612_3_32,0,612_3,203
612_3_33,0,612_3,203
612_3_34,0,612_3,203
612_3_35,0,612_3,203
612_3_36,0,612_3,203
612_3_37,0,612_3,203
612_3_38,0,612_3,203
612_3_39,0,612_3,203
612_3_40,0,612_3,203
612_3_41,0,612_3,203
612_3_42,0,612_3,203
612_3_43,0,612_3,203
612_3_44,0,612_3,203
612_3_45,0,612_3,203
612_3_46,0,612_3,203
612_3_47,0,612_3,203
612_3_48,0,612_3,203
612_3_49,0,612_3,203
612_3_50,0,612_3,203
612_3_51,0,612_3,203
612_3_52,0,612_3,203
612_3_53,0,612_3,203
612_3_54,0,612_3,203
612_3_55,0,612_3,203
612_3_56,0,612_3,203
612_3_57,0,612_3,203
612_3_58,0,612_3,203
612_3_59,0,612_3,203
612_3_60,0,612_3,203
612_3_61,0,612_3,203
612_3_62,0,612_3,203
612_3_63,0,612_3,203
612_3_64,0,612_3,203
612_3_65,0,612_3,203
612_3_66,0,612_3,203
612_3_67,0,612_3,203
612_3_68,0,612_3,203
612_3_69,0,612_3,203
612_3_70,0,612_3,203
612_3_71,0,612_3,203
612_3_72,0,612_3,203
612_3_73,0,612_3,203
612_3_74,0,612_3,203
612_3_75,0,612_3,203
612_3_76,0,612_3,203
612_3_77,0,612_3,203
612_3_78,0,612_3,203
612_3_79,0,612_3,203
612_3_80,0,612_3,203
612_3_81,0,612_3,203
612_3_82,0,612_3,203
612_3_83,0,612_3,203
612_3_84,0,612_3,203
612_3_85,0,612_3,203
612_3_86,0,612_3,203
612_3_87,0,612_3,203
612_3_88,0,612_3,203
612_3_89,0,612_3,203
612_3_90,5,612_3,203
612_3_91,5,612_3,203
612_3_92,5,612_3,203
612_3_93,5,612_3,203
612_3_94,5,612_3,203
612_3_95,5,612_3,203
612_3_96,5,612_3,203
612_3_97,5,612_3,203
612_3_98,5,612_3,203
612_3_99,5,612_3,203
612_3_100,5,612_3,203
612_3_101,5,612_3,203
612_3_102,5,612_3,203
612_3_103,5,612_3,203
612_3_104,5,612_3,203
612_3_105,0,612_3,203
612_3_106,0,612_3,203
612_3_107,0,612_3,203
612_3_108,0,612_3,203
612_3_109,0,612_3,203
612_3_110,0,612_3,203
612_3_111,0,612_3,203
612_3_112,0,612_3,203
612_3_113,0,612_3,203
612_3_114,0,612_3,203
612_3_115,0,612_3,203
612_3_116,0,612_3,203
612_3_117,0,612_3,203
612_3_118,0,612_3,203
612_3_119,0,612_3,203
612_3_120,0,612_3,203
612_3_121,0,612_3,203
612_3_122,0,612_3,203
612_3_123,0,612_3,203
612_3_124,0,612_3,203
612_3_125,0,612_3,203
612_3_126,0,612_3,203
612_3_127,0,612_3,203
612_3_128,0,612_3,203
612_3_129,0,612_3,203
612_3_130,0,612_3,203
612_3_131,0,612_3,203
612_3_132,0,612_3,203
612_3_133,0,612_3,203
612_3_134,0,612_3,203
